State FIPS,Area Name,Occupation Code,Occupation Name,Year,2022 opening,Prediction Year,2023 opening,Change,Percent Change,Average Annual Openings
42,Pennsylvania,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",2022,520,2023,520,0,.0,50
42,Pennsylvania,47-2132,"Insulation Workers, Mechanical",2022,540,2023,550,10,1.9,50
42,Pennsylvania,47-2141,"Painters, Construction and Maintenance",2022,8890,2023,8990,100,1.1,810
42,Pennsylvania,47-2142,Paperhangers,2022,230,2023,240,10,4.3,20
42,Pennsylvania,47-2151,Pipelayers,2022,470,2023,470,0,.0,50
42,Pennsylvania,47-2152,"Plumbers, Pipefitters, and Steamfitters",2022,15710,2023,15820,110,.7,1650
42,Pennsylvania,47-2161,Plasterers and Stucco Masons,2022,500,2023,500,0,.0,40
42,Pennsylvania,47-2171,Reinforcing Iron and Rebar Workers,2022,280,2023,280,0,.0,30
42,Pennsylvania,47-2181,Roofers,2022,4760,2023,4780,20,.4,460
42,Pennsylvania,47-2211,Sheet Metal Workers,2022,3070,2023,3080,10,.3,290
42,Pennsylvania,47-2221,Structural Iron and Steel Workers,2022,2830,2023,2860,30,1.1,310
42,Pennsylvania,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",2022,620,2023,610,-10,-1.6,70
42,Pennsylvania,47-3012,Helpers--Carpenters,2022,1200,2023,1200,0,.0,140
42,Pennsylvania,47-3013,Helpers--Electricians,2022,2130,2023,2120,-10,-.5,240
42,Pennsylvania,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",2022,910,2023,920,10,1.1,110
42,Pennsylvania,47-3019,"Helpers, Construction Trades, All Other",2022,750,2023,770,20,2.7,100
42,Pennsylvania,47-4011,Construction and Building Inspectors,2022,7000,2023,7100,100,1.4,860
42,Pennsylvania,47-4021,Elevator Installers and Repairers,2022,760,2023,770,10,1.3,70
42,Pennsylvania,47-4031,Fence Erectors,2022,810,2023,810,0,.0,80
42,Pennsylvania,47-4041,Hazardous Materials Removal Workers,2022,1920,2023,1960,40,2.1,250
42,Pennsylvania,47-4051,Highway Maintenance Workers,2022,12410,2023,12430,20,.2,1280
42,Pennsylvania,47-4061,Rail-Track Laying and Maintenance Equipment Operators,2022,740,2023,750,10,1.4,70
42,Pennsylvania,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,2022,1540,2023,1600,60,3.9,210
42,Pennsylvania,47-4090,Miscellaneous Construction and Related Workers,2022,470,2023,480,10,2.1,60
42,Pennsylvania,47-5011,"Derrick Operators, Oil and Gas",2022,60,2023,60,0,.0,10
42,Pennsylvania,47-5012,"Rotary Drill Operators, Oil and Gas",2022,570,2023,600,30,5.3,80
42,Pennsylvania,47-5013,"Service Unit Operators, Oil, Gas, and Mining",2022,2120,2023,2230,110,5.2,310
42,Pennsylvania,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",2022,1450,2023,1460,10,.7,170
42,Pennsylvania,47-5041,Continuous Mining Machine Operators,2022,770,2023,770,0,.0,90
42,Pennsylvania,47-5051,"Rock Splitters, Quarry",2022,750,2023,740,-10,-1.3,80
42,Pennsylvania,47-5071,"Roustabouts, Oil and Gas",2022,1460,2023,1550,90,6.2,220
42,Pennsylvania,47-5081,Helpers--Extraction Workers,2022,600,2023,620,20,3.3,80
42,Pennsylvania,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",2022,810,2023,840,30,3.7,110
42,Pennsylvania,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",2022,19970,2023,20220,240,1.2,1900
42,Pennsylvania,49-2011,"Computer, Automated Teller, and Office Machine Repairers",2022,4690,2023,4750,60,1.3,530
42,Pennsylvania,49-2022,"Radio, Cellular, and Tower Equipment Installers and Repairs",2022,600,2023,580,-20,-3.3,60
42,Pennsylvania,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",2022,5800,2023,5640,-160,-2.8,550
42,Pennsylvania,49-2091,Avionics Technicians,2022,240,2023,250,10,4.2,20
42,Pennsylvania,49-2092,"Electric Motor, Power Tool, and Related Repairers",2022,1100,2023,1110,10,.9,110
42,Pennsylvania,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",2022,390,2023,390,0,.0,30
42,Pennsylvania,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2022,2440,2023,2480,40,1.6,210
42,Pennsylvania,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2022,990,2023,960,-30,-3.0,60
42,Pennsylvania,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",2022,60,2023,60,0,.0,0
42,Pennsylvania,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,2022,1450,2023,1470,20,1.4,170
42,Pennsylvania,49-2098,Security and Fire Alarm Systems Installers,2022,2570,2023,2690,120,4.7,330
42,Pennsylvania,49-3011,Aircraft Mechanics and Service Technicians,2022,2360,2023,2410,50,2.1,220
42,Pennsylvania,49-3021,Automotive Body and Related Repairers,2022,7870,2023,7900,30,.4,740
42,Pennsylvania,49-3022,Automotive Glass Installers and Repairers,2022,710,2023,710,0,.0,80
42,Pennsylvania,49-3023,Automotive Service Technicians and Mechanics,2022,32980,2023,33040,60,.2,3250
42,Pennsylvania,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,2022,12590,2023,12840,250,2.0,1280
42,Pennsylvania,49-3041,Farm Equipment Mechanics and Service Technicians,2022,1430,2023,1450,20,1.4,160
42,Pennsylvania,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",2022,6220,2023,6370,150,2.4,690
42,Pennsylvania,49-3043,Rail Car Repairers,2022,680,2023,680,0,.0,70
42,Pennsylvania,49-3051,Motorboat Mechanics and Service Technicians,2022,400,2023,420,20,5.0,50
42,Pennsylvania,49-3052,Motorcycle Mechanics,2022,590,2023,600,10,1.7,70
42,Pennsylvania,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,2022,1440,2023,1460,20,1.4,170
42,Pennsylvania,49-3091,Bicycle Repairers,2022,420,2023,430,10,2.4,60
42,Pennsylvania,49-3092,Recreational Vehicle Service Technicians,2022,390,2023,410,20,5.1,50
42,Pennsylvania,49-3093,Tire Repairers and Changers,2022,2350,2023,2380,30,1.3,280
42,Pennsylvania,49-9011,Mechanical Door Repairers,2022,620,2023,640,20,3.2,60
42,Pennsylvania,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",2022,1640,2023,1600,-40,-2.4,110
42,Pennsylvania,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2022,16820,2023,16880,60,.4,1620
42,Pennsylvania,49-9031,Home Appliance Repairers,2022,1370,2023,1390,20,1.5,140
42,Pennsylvania,49-9041,Industrial Machinery Mechanics,2022,18820,2023,19740,920,4.9,2090
42,Pennsylvania,49-9043,"Maintenance Workers, Machinery",2022,3910,2023,4020,110,2.8,400
42,Pennsylvania,49-9044,Millwrights,2022,1950,2023,2000,50,2.6,190
42,Pennsylvania,49-9051,Electrical Power-Line Installers and Repairers,2022,3920,2023,3880,-40,-1.0,320
42,Pennsylvania,49-9052,Telecommunications Line Installers and Repairers,2022,5300,2023,5120,-180,-3.4,470
42,Pennsylvania,49-9061,Camera and Photographic Equipment Repairers,2022,110,2023,120,10,9.1,10
42,Pennsylvania,49-9062,Medical Equipment Repairers,2022,2290,2023,2320,30,1.3,250
42,Pennsylvania,49-9063,Musical Instrument Repairers and Tuners,2022,640,2023,650,10,1.6,70
42,Pennsylvania,49-9069,"Precision Instrument and Equipment Repairers, All Other",2022,310,2023,310,0,.0,30
42,Pennsylvania,49-9071,"Maintenance and Repair Workers, General",2022,57890,2023,59190,1300,2.2,6120
42,Pennsylvania,49-9081,Wind Turbine Service Technicians,2022,300,2023,330,30,10.0,50
42,Pennsylvania,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",2022,1040,2023,1080,40,3.8,140
42,Pennsylvania,49-9094,Locksmiths and Safe Repairers,2022,540,2023,540,0,.0,50
42,Pennsylvania,49-9095,Manufactured Building and Mobile Home Installers,2022,160,2023,160,0,.0,20
42,Pennsylvania,49-9096,Riggers,2022,390,2023,390,0,.0,40
42,Pennsylvania,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",2022,2820,2023,2860,40,1.4,380
42,Pennsylvania,49-9099,"Installation, Maintenance, and Repair Workers, All Other",2022,4010,2023,4090,80,2.0,450
42,Pennsylvania,51-1011,First-Line Supervisors of Production and Operating Workers,2022,26650,2023,27060,410,1.5,2820
42,Pennsylvania,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2022,1120,2023,1080,-40,-3.6,100
42,Pennsylvania,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",2022,12160,2023,12460,300,2.5,1430
42,Pennsylvania,51-2031,Engine and Other Machine Assemblers,2022,1560,2023,1530,-30,-1.9,150
42,Pennsylvania,51-2041,Structural Metal Fabricators and Fitters,2022,2560,2023,2530,-30,-1.2,250
42,Pennsylvania,51-2051,Fiberglass Laminators and Fabricators (SOC 2018),2022,490,2023,500,10,2.0,60
42,Pennsylvania,51-2090,Miscellaneous Assemblers and Fabricators,2022,52640,2023,52200,-440,-.8,5520
42,Pennsylvania,51-3011,Bakers,2022,9470,2023,9710,240,2.5,1370
42,Pennsylvania,51-3021,Butchers and Meat Cutters,2022,3970,2023,3980,10,.3,460
42,Pennsylvania,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",2022,2090,2023,2110,20,1.0,250
42,Pennsylvania,51-3023,Slaughterers and Meat Packers,2022,2360,2023,2390,30,1.3,280
42,Pennsylvania,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2022,720,2023,730,10,1.4,90
42,Pennsylvania,51-3092,Food Batchmakers,2022,6310,2023,6390,80,1.3,810
42,Pennsylvania,51-3093,Food Cooking Machine Operators and Tenders,2022,1040,2023,1060,20,1.9,190
42,Pennsylvania,51-3099,"Food Processing Workers, All Other",2022,410,2023,420,10,2.4,40
42,Pennsylvania,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",2022,3740,2023,3800,60,1.6,390
42,Pennsylvania,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",2022,640,2023,630,-10,-1.6,60
42,Pennsylvania,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",2022,1210,2023,1210,0,.0,120
42,Pennsylvania,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",2022,6680,2023,6740,60,.9,700
42,Pennsylvania,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2022,3440,2023,3450,10,.3,400
42,Pennsylvania,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2022,950,2023,950,0,.0,100
42,Pennsylvania,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",2022,550,2023,540,-10,-1.8,50
42,Pennsylvania,51-4041,Machinists,2022,15080,2023,15500,420,2.8,1760
42,Pennsylvania,51-4051,Metal-Refining Furnace Operators and Tenders,2022,1340,2023,1350,10,.7,130
42,Pennsylvania,51-4052,"Pourers and Casters, Metal",2022,820,2023,820,0,.0,70
42,Pennsylvania,51-4062,"Patternmakers, Metal and Plastic",2022,160,2023,160,0,.0,20
42,Pennsylvania,51-4071,Foundry Mold and Coremakers,2022,570,2023,570,0,.0,60
42,Pennsylvania,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",2022,6990,2023,7090,100,1.4,750
42,Pennsylvania,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2022,9550,2023,9810,260,2.7,1100
42,Pennsylvania,51-4111,Tool and Die Makers,2022,3580,2023,3640,60,1.7,390
42,Pennsylvania,51-4121,"Welders, Cutters, Solderers, and Brazers",2022,18210,2023,18650,440,2.4,2160
42,Pennsylvania,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",2022,2300,2023,2310,10,.4,250
42,Pennsylvania,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",2022,1140,2023,1150,10,.9,120
42,Pennsylvania,51-4192,"Layout Workers, Metal and Plastic",2022,300,2023,300,0,.0,30
42,Pennsylvania,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",2022,1500,2023,1510,10,.7,160
42,Pennsylvania,51-4194,"Tool Grinders, Filers, and Sharpeners",2022,180,2023,180,0,.0,20
42,Pennsylvania,51-4199,"Metal Workers and Plastic Workers, All Other",2022,1110,2023,1120,10,.9,120
42,Pennsylvania,51-5111,Prepress Technicians and Workers,2022,840,2023,830,-10,-1.2,110
42,Pennsylvania,51-5112,Printing Press Operators,2022,7400,2023,7490,90,1.2,840
42,Pennsylvania,51-5113,Print Binding and Finishing Workers,2022,3220,2023,3210,-10,-.3,350
42,Pennsylvania,51-6011,Laundry and Dry-Cleaning Workers,2022,6450,2023,6520,70,1.1,890
42,Pennsylvania,51-6021,"Pressers, Textile, Garment, and Related Materials",2022,1180,2023,1160,-20,-1.7,110
42,Pennsylvania,51-6031,Sewing Machine Operators,2022,4460,2023,4320,-140,-3.1,430
42,Pennsylvania,51-6041,Shoe and Leather Workers and Repairers,2022,80,2023,80,0,.0,10
42,Pennsylvania,51-6042,Shoe Machine Operators and Tenders,2022,260,2023,260,0,.0,30
42,Pennsylvania,51-6051,"Sewers, Hand",2022,190,2023,190,0,.0,30
42,Pennsylvania,51-6052,"Tailors, Dressmakers, and Custom Sewers",2022,1210,2023,1210,0,.0,150
42,Pennsylvania,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,2022,160,2023,160,0,.0,10
42,Pennsylvania,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",2022,380,2023,370,-10,-2.6,40
42,Pennsylvania,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",2022,780,2023,720,-60,-7.7,60
42,Pennsylvania,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",2022,720,2023,670,-50,-6.9,50
42,Pennsylvania,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",2022,440,2023,440,0,.0,50
42,Pennsylvania,51-6092,Fabric and Apparel Patternmakers,2022,70,2023,70,0,.0,10
42,Pennsylvania,51-6093,Upholsterers,2022,410,2023,410,0,.0,40
42,Pennsylvania,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",2022,380,2023,380,0,.0,40
42,Pennsylvania,51-7011,Cabinetmakers and Bench Carpenters,2022,4750,2023,4870,120,2.5,510
42,Pennsylvania,51-7021,Furniture Finishers,2022,990,2023,1010,20,2.0,140
42,Pennsylvania,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",2022,2140,2023,2170,30,1.4,250
42,Pennsylvania,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",2022,3770,2023,3840,70,1.9,420
42,Pennsylvania,51-8011,Nuclear Power Reactor Operators,2022,320,2023,290,-30,-9.4,10
42,Pennsylvania,51-8012,Power Distributors and Dispatchers,2022,480,2023,460,-20,-4.2,30
42,Pennsylvania,51-8013,Power Plant Operators,2022,1440,2023,1370,-70,-4.9,90
42,Pennsylvania,51-8021,Stationary Engineers and Boiler Operators,2022,1880,2023,1880,0,.0,230
42,Pennsylvania,51-8031,Water and Wastewater Treatment Plant and System Operators,2022,5720,2023,5700,-20,-.3,500
42,Pennsylvania,51-8092,Gas Plant Operators,2022,760,2023,760,0,.0,80
42,Pennsylvania,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",2022,1280,2023,1280,0,.0,130
42,Pennsylvania,51-9011,Chemical Equipment Operators and Tenders,2022,5200,2023,5160,-40,-.8,500
42,Pennsylvania,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",2022,2280,2023,2300,20,.9,240
42,Pennsylvania,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",2022,1240,2023,1240,0,.0,140
42,Pennsylvania,51-9022,"Grinding and Polishing Workers, Hand",2022,1310,2023,1290,-20,-1.5,130
42,Pennsylvania,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",2022,4150,2023,4220,70,1.7,490
42,Pennsylvania,51-9031,"Cutters and Trimmers, Hand",2022,410,2023,390,-20,-4.9,40
42,Pennsylvania,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",2022,2110,2023,2130,20,.9,270
42,Pennsylvania,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2022,2840,2023,2920,80,2.8,330
42,Pennsylvania,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",2022,540,2023,560,20,3.7,60
42,Pennsylvania,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",2022,19320,2023,19050,-270,-1.4,2130
42,Pennsylvania,51-9071,Jewelers and Precious Stone and Metal Workers,2022,740,2023,750,10,1.4,90
42,Pennsylvania,51-9081,Dental Laboratory Technicians,2022,1400,2023,1430,30,2.1,200
42,Pennsylvania,51-9082,Medical Appliance Technicians,2022,650,2023,670,20,3.1,90
42,Pennsylvania,51-9083,Ophthalmic Laboratory Technicians,2022,710,2023,730,20,2.8,100
42,Pennsylvania,51-9111,Packaging and Filling Machine Operators and Tenders,2022,19940,2023,20220,270,1.4,2300
42,Pennsylvania,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders (SOC 2018)",2022,6970,2023,7120,150,2.2,770
42,Pennsylvania,51-9141,Semiconductor Processors,2022,680,2023,690,10,1.5,80
42,Pennsylvania,51-9151,Photographic Process Workers and Processing Machine Operators,2022,610,2023,600,-10,-1.6,90
42,Pennsylvania,51-9161,Computer Numerically Controlled Tool Operators,2022,10810,2023,10910,100,.9,1220
42,Pennsylvania,51-9162,Computer Numerically Controlled Tool Programmers,2022,770,2023,820,50,6.5,110
42,Pennsylvania,51-9191,Adhesive Bonding Machine Operators and Tenders,2022,490,2023,490,0,.0,60
42,Pennsylvania,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",2022,1130,2023,1150,20,1.8,130
42,Pennsylvania,51-9193,Cooling and Freezing Equipment Operators and Tenders,2022,370,2023,380,10,2.7,40
42,Pennsylvania,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",2022,3010,2023,3210,200,6.6,410
42,Pennsylvania,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",2022,6700,2023,6710,10,.1,760
42,Pennsylvania,51-9197,Tire Builders,2022,340,2023,360,20,5.9,40
42,Pennsylvania,51-9198,Helpers--Production Workers,2022,14000,2023,14030,30,.2,1990
42,Pennsylvania,51-9199,"Production Workers, All Other",2022,4970,2023,5110,140,2.8,620
42,Pennsylvania,53-1041,Aircraft Cargo Handling Supervisors (SOC 2018),2022,410,2023,420,10,2.4,50
42,Pennsylvania,53-1047,"FirstLine Supervisors of Transportation & Material Moving Workers, Exc Aircraft Cargo Handling Supervisor (SOC 2018)",2022,21470,2023,21900,430,2.0,2510
42,Pennsylvania,53-2012,Commercial Pilots,2022,580,2023,590,10,1.7,70
42,Pennsylvania,53-2022,Air Traffic Controllers,2022,630,2023,630,0,.0,60
42,Pennsylvania,53-2022,Airfield Operations Specialists,2022,240,2023,240,0,.0,20
42,Pennsylvania,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",2022,1130,2023,1140,10,.9,130
42,Pennsylvania,53-3031,Driver/Sales Workers,2022,15170,2023,15670,500,3.3,1930
42,Pennsylvania,53-3032,Heavy and Tractor-Trailer Truck Drivers,2022,87540,2023,89230,1690,1.9,10460
42,Pennsylvania,53-3033,Light Truck or Delivery Services Drivers,2022,44750,2023,45590,840,1.9,5330
42,Pennsylvania,53-3052,"Bus Drivers, Transit and Intercity (SOC 2018)",2022,6330,2023,6550,220,3.5,850
42,Pennsylvania,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",2022,37900,2023,40100,2200,5.8,5610
42,Pennsylvania,53-3099,"Motor Vehicle Operators, All Other",2022,1580,2023,1610,30,1.9,270
42,Pennsylvania,53-4011,Locomotive Engineers,2022,1060,2023,1050,-10,-.9,90
42,Pennsylvania,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",2022,430,2023,430,0,.0,40
42,Pennsylvania,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",2022,1090,2023,1080,-10,-.9,90
42,Pennsylvania,53-4031,Railroad Conductors and Yardmasters,2022,2220,2023,2210,-10,-.5,190
42,Pennsylvania,53-4041,Subway and Streetcar Operators,2022,60,2023,60,0,.0,10
42,Pennsylvania,53-5011,Sailors and Marine Oilers,2022,350,2023,370,20,5.7,50
42,Pennsylvania,53-5021,"Captains, Mates, and Pilots of Water Vessels",2022,540,2023,540,0,.0,60
